AccSpeciesID	AccSpeciesName	ObsNum	ObsGRNum	MeasNum	MeasGRNum	TraitNum
40444	Paspalidium grandispiculatum	15		22		10
360155	Paspalidium johnsonii	5		5		3
40446	Paspalidium jubiflorum	30	6	80	47	36
360156	Paspalidium leonis	4		4		2
444138	Paspalidium macrospermum	1		1		1
444139	Paspalidium medium	1		1		1
247129	Paspalidium notatum	2		2		2
360157	Paspalidium paludivagum	8		8		3
247130	Paspalidium philippianum	5		7		3
247131	Paspalidium pradanum	7		9		3
247132	Paspalidium punctatum	7		9		3
40448	Paspalidium rarum	14		18		8
92580	Paspalidium reflexum	9	1	12	3	9
360158	Paspalidium retiglume	6	1	8	3	5
444140	Paspalidium reverchonii	30		44		7
444141	Paspalidium scabrifolium	1		1		1
247133	Paspalidium scrobiculatum	1		1		1
360159	Paspalidium spartellum	7		9		3
360160	Paspalidium tabulatum	5		5		3
360161	Paspalidium udum	5		5		2
247134	Paspalidium utowanaeum	9		11		3
444142	Paspalum aberrans	5		5		3
247136	Paspalum acuminatum	34	16	156	67	29
360162	Paspalum acutifolium	3		3		3
247137	Paspalum acutum	6		8		3
247138	Paspalum adoperiens	15		17		3
247139	Paspalum affine	7		9		3
444143	Paspalum alaini	1		1		1
360163	Paspalum albidulum	3		3		3
247140	Paspalum alcalinum	8		10		3
40449	Paspalum almum	16		22		6
360164	Paspalum alterniflorum	3		3		3
360165	Paspalum altsonii	4		4		3
247141	Paspalum ammodes	15		34		8
360166	Paspalum amphicarpum	3		3		3
360167	Paspalum anderssonii	3		3		3
247142	Paspalum apiculatum	5		21		8
247143	Paspalum approximatum	7		26		8
247144	Paspalum arenarium	9		28		8
360168	Paspalum arsenei	4		4		3
247145	Paspalum arundinaceum	12		14		3
92581	Paspalum arundinellum	19		30		9
247146	Paspalum aspidiotes	10		29		8
360169	Paspalum atabapense	4		4		3
92582	Paspalum atratum	11		37		15
247147	Paspalum azuayense	6		8		3
247148	Paspalum bakeri	6		8		3
247149	Paspalum barbinode	4		14		8
360170	Paspalum barclayi	3		3		3
360171	Paspalum batianoffii	4		4		2
247150	Paspalum bertonii	5		7		2
247151	Paspalum biaristatum	4		14		8
360172	Paspalum bifidifolium	4		4		2
92583	Paspalum bifidum	9		11		5
444144	Paspalum biflorum	1		1		1
247152	Paspalum blodgettii	29		31		3
360173	Paspalum bonairense	3		3		3
247153	Paspalum bonplandianum	30		32		3
247154	Paspalum botterii	24		26		3
444145	Paspalum brachiaroides	1		1		1
247155	Paspalum brachytrichum	4		20		8
360174	Paspalum breve	3		3		3
247156	Paspalum buchtienii	9		11		3
247157	Paspalum burchellii	4		21		8
247158	Paspalum burmanii	6		23		8
247159	Paspalum cachimboense	6		18		8
247160	Paspalum caespitosum	32		34		3
360175	Paspalum campinarum	4		4		3
360176	Paspalum canarae	3		3		3
40452	Paspalum candidum	81		88		9
360177	Paspalum capillifolium	3		3		3
444146	Paspalum cardesianum	1		1		1
247162	Paspalum carinatum	19	1	56	3	11
444147	Paspalum castaneum	1		1		1
247163	Paspalum centrale	19		21		3
247164	Paspalum ceresia	24		26		3
247165	Paspalum chacoense	5		7		3
360178	Paspalum chaffanjonii	3		3		3
247166	Paspalum chaseanum	9		11		3
360179	Paspalum chiapense	3		3		3
247167	Paspalum cinerascens	19		40		8
247168	Paspalum clandestinum	7		25		8
247169	Paspalum clavuliferum	21		40		8
247170	Paspalum clipeum	4		20		8
360180	Paspalum comasii	3		3		3
444148	Paspalum commersortii	1		1		1
92584	Paspalum commune	10		19		10
247171	Paspalum compressifolium	7		25		8
360181	Paspalum conduplicatum	3		3		3
40455	Paspalum conjugatum	386	144	778	385	78
92585	Paspalum conspersum	26		45		8
92586	Paspalum convexum	66		85		10
247172	Paspalum corcovadense	12		31		8
247173	Paspalum cordaense	4		20		8
247174	Paspalum cordatum	5		22		8
247175	Paspalum coryphaeum	26		51		12
247176	Paspalum costaricense	23		25		3
247177	Paspalum costellatum	4		13		8
444149	Paspalum crassum	3		19		6
360182	Paspalum crinitum	3		3		3
247178	Paspalum crispatum	4		20		8
247179	Paspalum crispulum	4		21		8
360183	Paspalum cromyorhizon	4		4		2
247180	Paspalum crustarium	4		20		8
360184	Paspalum culiacanum	3		3		3
247181	Paspalum cultratum	6		18		8
360185	Paspalum curassavicum	3		3		3
247182	Paspalum cymbiforme	9		11		3
360186	Paspalum dasypleurum	3		3		3
360187	Paspalum dasytrichum	4		20		8
92587	Paspalum decumbens	96		115		9
247184	Paspalum dedeccae	4		21		8
360188	Paspalum delavayi	3		3		3
247185	Paspalum delicatum	7		25		8
247186	Paspalum densum	13		32		8
247187	Paspalum denticulatum	48		241		61
247188	Paspalum difforme	4		6		2
444150	Paspalum diffusum	1		1		1
444151	Paspalum digitarioides	1		1		1
40457	Paspalum dilatatum	137	50	537	273	125
247189	Paspalum dispar	7		9		3
92588	Paspalum dissectum	9		11		5
360189	Paspalum distachyon	4		4		2
40458	Paspalum distichum	97	7	311	55	96
360190	Paspalum distortum	4		4		3
360191	Paspalum divergens	3		3		3
444152	Paspalum dombeyi	1		1		1
247190	Paspalum durifolium	20		22		3
360192	Paspalum edmondii	4		4		2
247191	Paspalum ekmanianum	12		30		8
247192	Paspalum ellipticum	5		22		8
247193	Paspalum equitans	7		25		8
360193	Paspalum erectum	3		3		3
247194	Paspalum erianthoides	7		25		8
247195	Paspalum erianthum	17		36		8
247196	Paspalum eucomum	4		21		8
92589	Paspalum exaltatum	7		16		10
247197	Paspalum expansum	4		21		8
247198	Paspalum falcatum	7		26		8
70209	Paspalum fasciculatum	49		75		13
444153	Paspalum fatmense	1		1		1
247199	Paspalum filgueirasii	4		21		8
360194	Paspalum filiforme	3		3		3
247200	Paspalum fimbriatum	9		28		8
247201	Paspalum flaccidum	7		26		8
444154	Paspalum flagellatum	1		1		1
247202	Paspalum flavum	7		9		3
40459	Paspalum floridanum	28	10	141	103	49
360195	Paspalum forsterianum	3		3		3
360196	Paspalum galapageium	3		3		3
247204	Paspalum gardnerianum	22		41		8
40460	Paspalum geminiflorum	22		45		12
247205	Paspalum gemmosum	4		21		8
40461	Paspalum giganteum	9		13		7
247206	Paspalum giuliettiae	3		12		8
247207	Paspalum glabrinode	4		20		8
247208	Paspalum glaucescens	22		45		11
40462	Paspalum glumaceum	13		18		8
360197	Paspalum goyanum	3		3		3
247209	Paspalum goyasense	6		18		8
360198	Paspalum gracielae	3		3		3
61616	Paspalum grandiflora	9	2	29	18	20
360199	Paspalum guaricense	4		4		3
360200	Paspalum guayanerum	3		3		3
247210	Paspalum guenoarum	36		97		11
247211	Paspalum guttatum	7		24		8
360201	Paspalum haenkeanum	5		5		3
360202	Paspalum hallasanense	3		3		3
40463	Paspalum hartwegianum	13		19		6
247212	Paspalum hatschbachii	5		14		8
92590	Paspalum haumanii	11		20		10
247213	Paspalum heterotrichon	11		30		8
247214	Paspalum hintonii	5		7		3
92591	Paspalum hirsutum	8		10		5
247215	Paspalum hirtum	8		10		3
360203	Paspalum hispidum	3		3		3
247216	Paspalum hitchcockii	6		8		3
247217	Paspalum humboldtianum	73		75		3
247218	Paspalum hyalinum	17		36		8
444155	Paspalum ibarrense	1		1		1
247219	Paspalum imbricatum	4		21		8
92592	Paspalum inaequivalve	14		40		15
247220	Paspalum inconstans	24		28		3
247221	Paspalum indecorum	10		12		3
360205	Paspalum insulare	3		3		3
40464	Paspalum intermedium	27		50		11
92593	Paspalum ionanthum	17		42		15
360206	Paspalum itaboense	3		3		3
247222	Paspalum jaliscanum	8		10		3
360207	Paspalum jesuiticum	3		3		3
360208	Paspalum jimenezii	4		4		2
444156	Paspalum jueqensii	1		1		1
63570	Paspalum juergensii	25	2	49	8	17
444157	Paspalum junceum	1		1		1
360209	Paspalum killipii	3		3		3
247223	Paspalum lachneum	8		18		8
360210	Paspalum lacustre	6		6		3
64710	Paspalum laeve	27		121		50
40466	Paspalum lamprocaryon	13		18		8
247224	Paspalum lanciflorum	13		32		8
92594	Paspalum langei	39		42		8
444158	Paspalum lasiogonum	1		1		1
247225	Paspalum latipes	4		20		8
360211	Paspalum laurentii	3		3		3
247226	Paspalum laxum	9		29		9
247227	Paspalum lentiginosum	14		16		3
360212	Paspalum leptachne	3		3		3
247228	Paspalum ligulare	9		11		3
247229	Paspalum lilloi	5		7		3
360213	Paspalum lindenianum	3		3		3
247230	Paspalum lineare	21		40		8
247231	Paspalum loefgrenii	4		14		8
247232	Paspalum longiaristatum	7		19		8
247233	Paspalum longicuspe	6		8		3
247234	Paspalum longipedicellatum	4		20		8
360215	Paspalum longum	3		3		3
360216	Paspalum luxurians	3		3		3
247236	Paspalum macranthecium	10		29		8
247237	Paspalum macrophyllum	10		12		3
247238	Paspalum maculosum	11		30		7
360217	Paspalum madorense	5		5		3
444159	Paspalum malacophilum	1	1	16	16	16
64712	Paspalum malacophyllum	43	1	98	9	25
247239	Paspalum malmeanum	11		30		8
40467	Paspalum mandiocanum	24	2	54	8	18
247240	Paspalum maritimum	15		34		8
247241	Paspalum marmoratum	4		21		8
360218	Paspalum mayanum	3		3		3
247242	Paspalum melanospermum	11		30		8
247243	Paspalum microstachyum	20		31		8
92596	Paspalum millegranum	27		46		12
247244	Paspalum minarum	4		21		8
92597	Paspalum minus	22		47		14
444160	Paspalum misiones	1		1		1
247245	Paspalum modestum	7		9		2
247246	Paspalum molle	8		10		3
247247	Paspalum monostachyum	8		10		3
247248	Paspalum morichalense	8		25		8
360219	Paspalum motembense	3		3		3
444161	Paspalum mucosum	1		1		1
247249	Paspalum multicaule	28		47		8
360220	Paspalum multinodum	5		5		3
360221	Paspalum mutabile	3		3		3
360222	Paspalum nanum	3		3		3
360223	Paspalum nelsonii	3		3		3
247251	Paspalum nervosum	5		7		3
360224	Paspalum nesiotes	5		5		3
40468	Paspalum nicorae	15		112		55
247252	Paspalum niquelandiae	4		21		8
40469	Paspalum notatum	245	115	866	608	84
444162	Paspalum notatum var. notatum	1		1		1
247253	Paspalum nudatum	7		23		8
360225	Paspalum nummularium	3		3		3
247254	Paspalum nutans	18		37		8
444163	Paspalum obtectum	1		1		1
360226	Paspalum oligostachyum	4		4		3
92598	Paspalum orbiculatum	39	1	59	3	12
247255	Paspalum oteroi	5		21		8
360227	Paspalum ovale	3		3		3
247256	Paspalum pallens	9		27		8
247257	Paspalum pallidum	14		16		3
360228	Paspalum palmeri	3		3		3
360229	Paspalum palustre	4		4		3
40471	Paspalum paniculatum	145	1	182	7	24
444164	Paspalum parallelum	1		1		1
247258	Paspalum parviflorum	11		30		8
40473	Paspalum pauciciliatum	14	1	42	7	18
247259	Paspalum paucifolium	5		7		2
360231	Paspalum peckii	3		3		3
247260	Paspalum pectinatum	29		48		8
247261	Paspalum penicillatum	16		18		3
360232	Paspalum petilum	4		4		3
247262	Paspalum petrense	4		21		8
360233	Paspalum petrosum	3		3		3
247263	Paspalum phaeotrichum	4		13		8
247264	Paspalum phyllorhachis	4		13		8
247265	Paspalum pictum	12		31		8
247266	Paspalum pilgerianum	20		22		3
247267	Paspalum pilosum	32		51		8
360234	Paspalum pisinnum	3		3		3
247268	Paspalum planum	5		21		8
247269	Paspalum plenum	39		58		8
247270	Paspalum pleostachyum	6		8		3
40476	Paspalum plicatulum	230	5	402	26	63
247271	Paspalum plowmanii	4		21		8
444165	Paspalum poeppigianum	1		1		1
247272	Paspalum polyphyllum	18		53		7
92599	Paspalum praecox	12		16		5
360235	Paspalum procurrens	5		5		3
444166	Paspalum prostratum	8		10		1
40478	Paspalum pubiflorum	28	4	67	26	29
444167	Paspalum publifiorum	1		1		1
247274	Paspalum pulchellum	20		38		8
40479	Paspalum pumilum	20	2	53	11	17
247275	Paspalum pygmaeum	11		13		3
40480	Paspalum quadrifarium	28	4	110	73	61
247276	Paspalum quarinii	10		12		3
444168	Paspalum quenoarum	1		1		1
247277	Paspalum racemosum	17		19		3
360236	Paspalum ramboi	4		4		3
360237	Paspalum rawitscheri	4		5		5
247278	Paspalum reclinatum	11		13		3
247279	Paspalum rectum	4		21		8
360238	Paspalum redondense	4		4		3
247280	Paspalum reduncum	4		21		8
360239	Paspalum redundans	3		3		3
247281	Paspalum regnellii	22		40		8
92600	Paspalum remotum	11		20		11
360240	Paspalum repandum	3		3		3
247282	Paspalum repens	59		166		51
360241	Paspalum reptatum	3		3		3
360242	Paspalum restingense	5		5		3
247283	Paspalum reticulinerve	12		23		8
247284	Paspalum riedelii	4		20		8
247285	Paspalum riparium	4		20		8
360244	Paspalum rocanum	3		3		3
444169	Paspalum rodschiedianum	1		1		1
247286	Paspalum rostratum	4		20		8
360245	Paspalum rottboellioides	3		3		3
444170	Paspalum rudimentosum	1		1		1
247287	Paspalum rufum	7		9		3
360246	Paspalum rugulosum	3		3		3
247288	Paspalum rupestre	8		10		3
247289	Paspalum rupium	4		21		8
247290	Paspalum saccharoides	49		51		3
247291	Paspalum saugetii	6		8		2
247292	Paspalum saurae	11		95		45
247293	Paspalum scalare	4		21		8
360247	Paspalum schultesii	3		3		3
40483	Paspalum scrobiculatum	144	19	276	61	44
360249	Paspalum scutatum	3		3		3
444171	Paspalum semirugosum	1		1		1
247294	Paspalum serpentinum	15		26		8
92601	Paspalum setaceum	77	18	145	61	27
360250	Paspalum setaceum var. longipedunculatum	1		1		1
247295	Paspalum simplex	16		18		3
247296	Paspalum sodiroanum	8		10		3
360251	Paspalum soukupii	3		3		3
61613	Paspalum sp	176	152	454	414	38
360252	Paspalum sparsum	3		3		3
247297	Paspalum squamulatum	43		45		3
360253	Paspalum standleyi	4		4		3
247298	Paspalum stellatum	25		44		8
360254	Paspalum strigosum	4		4		3
40485	Paspalum subarticulatum	14	7	33	21	13
247299	Paspalum subciliatum	5		22		8
360255	Paspalum subfalcatum	4		4		3
247300	Paspalum subsesquiglume	4		21		8
444172	Paspalum sumatrense	5		5		3
360256	Paspalum supinum	2		2		1
444173	Paspalum tectorium	1		1		1
360257	Paspalum telmatum	3		3		3
444174	Paspalum tenax	1		1		1
247301	Paspalum tenellum	9		11		3
92602	Paspalum thunbergii	15	5	43	7	19
247302	Paspalum tillettii	7		9		3
360258	Paspalum tinctum	3		3		3
360259	Paspalum tolucense	3		3		3
444175	Paspalum tomentosum	1		1		1
247303	Paspalum trachycoleon	8		27		8
247304	Paspalum trianae	8		10		3
247305	Paspalum trichophyllum	10		29		8
360260	Paspalum trichotomum	5		22		8
360261	Paspalum trinii	3		3		3
247307	Paspalum tuberosum	11		13		3
444176	Paspalum tuguriorum	1		1		1
247308	Paspalum tumidum	4		6		3
247309	Paspalum turriforme	11		13		3
40486	Paspalum umbrosum	17		23		7
92603	Paspalum unispicatum	18		43		14
360262	Paspalum urbanianum	3		3		3
40487	Paspalum urvillei	87	14	212	107	36
247310	Paspalum usteri	9		20		8
360263	Paspalum uyucense	3		3		3
40488	Paspalum vaginatum	66		175		73
444177	Paspalum validum	1		1		1
247311	Paspalum vallsii	4		20		8
360264	Paspalum variabile	4		4		3
444178	Paspalum variens	1		1		1
247312	Paspalum veredense	4		20		8
444179	Paspalum verletti	1		1		1
247313	Paspalum vexillarium	4		20		8
40489	Paspalum virgatum	156		189		17
247314	Paspalum virletii	6		8		3
247315	Paspalum volcanense	7		9		3
247316	Paspalum wrightii	13		31		8
360265	Paspalum yecorae	3		3		3
247317	Paspalum zuloagae	4		21		8
360267	Passerina burchellii	4		4		3
70210	Passerina comosa	12		15		7
247319	Passerina corymbosa	35	18	146	102	26
92604	Passerina drakensbergensis	4		4		3
70211	Passerina ericoides	12		16		7
360268	Passerina esterhuyseniae	3		3		2
92605	Passerina falcifolia	6		8		5
92606	Passerina filiformis	5		5		4
92607	Passerina galpinii	4		4		3
360269	Passerina montana	5		6		5
92608	Passerina montivaga	1		1		1
92609	Passerina nivicola	5		5		4
92610	Passerina obtusifolia	15	4	57	36	15
70212	Passerina paleacea	19	5	37	17	12
360270	Passerina paludosa	4		4		3
360271	Passerina pendula	3		3		2
360272	Passerina quadrifaria	4		4		3
92611	Passerina rigida	5		6		5
360273	Passerina rubra	3		3		2
444180	Passerina sp	5	5	17	17	5
360274	Passerina truncata	16	8	49	32	16
444181	Passerina truncata subsp. truncata	1		2		2
70213	Passiflora actinia	19		24		4
247321	Passiflora acuminata	4		6		1
247322	Passiflora adenopoda	40		42		1
360276	Passiflora adulterina	1		1		1
247323	Passiflora affinis	8		10		3
40494	Passiflora alata	44		60		11
444182	Passiflora alatocaerulea_x	1		1		1
247324	Passiflora allantophylla	9		11		1
247325	Passiflora alnifolia	47		49		1
444183	Passiflora altebilobata	2		2		1
247326	Passiflora amalocarpa	5		7		1
247327	Passiflora amazonica	5		7		1
40495	Passiflora ambigua	98	9	147	38	17
70214	Passiflora amethystina	58		76		9
247328	Passiflora ampullacea	4		6		1
360277	Passiflora anadenia	6		6		3
444184	Passiflora anastomosans	2		2		1
444185	Passiflora andersonii	2		2		1
444186	Passiflora andina	2		2		1
444187	Passiflora andreana	2		2		1
247329	Passiflora anfracta	5		7		1
444188	Passiflora angusta	2		2		1
360278	Passiflora antioquiensis	1		1		1
247330	Passiflora apetala	39		41		1
247331	Passiflora apoda	8		10		1
72575	Passiflora araujoi	40	34	144	136	4
247332	Passiflora arbelaezii	33		35		1
247333	Passiflora arborea	6		8		2
92612	Passiflora arida	14	1	20	4	9
247334	Passiflora aristulata	5		7		1
360279	Passiflora arizonica	7	2	11	6	6
444189	Passiflora aurantia	14		14		4
40496	Passiflora auriculata	133	2	161	9	13
444190	Passiflora bahiensis	2		2		1
444191	Passiflora balbis	2		2		1
444192	Passiflora belotii_x	4		4		1
444193	Passiflora berteroana	5		7		1
247336	Passiflora bicornis	62		68		8
40497	Passiflora biflora	135		142		11
360280	Passiflora bilobata	7		7		3
247337	Passiflora boenderi	4		6		1
444194	Passiflora boticarioana	2		2		1
444195	Passiflora brachyantha	2		2		1
247338	Passiflora brevifila	21		23		1
247339	Passiflora bryonioides	20		25		5
247340	Passiflora buchtienii	6		8		1
92613	Passiflora caerulea	122	1	175	3	48
70215	Passiflora calcarata	6		8		3
92614	Passiflora candida	14	9	41	36	4
40498	Passiflora candollei	26		31		3
444196	Passiflora capparidifolia	2		2		1
70216	Passiflora capsularis	80		98		10
247341	Passiflora carrascoensis	2		4		1
247342	Passiflora castellanosii	3		9		6
444197	Passiflora catharinensis	2		2		1
40499	Passiflora cauliflora	19	1	32	6	7
92615	Passiflora ceratocarpa	4	2	10	8	2
247343	Passiflora cerradensis	1		15		6
444198	Passiflora chaparensis	2		2		1
247344	Passiflora chelidonea	23		25		1
247345	Passiflora chlorina	3		17		6
247346	Passiflora chocoensis	8		10		1
247347	Passiflora chrysophylla	19		34		8
247348	Passiflora chrysosepala	5		7		1
92616	Passiflora ciliata	51		58		6
444199	Passiflora ciliata var. riparia	1		1		1
40500	Passiflora cincinnata	87		101		9
40501	Passiflora cinnabarina	16		15		8
444200	Passiflora cirrhiflora	2		2		1
247349	Passiflora cirrhipes	5		7		2
247350	Passiflora cissampeloides	3		5		1
247351	Passiflora citrina	17		19		1
247352	Passiflora clathrata	5		21		8
247353	Passiflora coactilis	13		15		3
247354	Passiflora cobanensis	9		11		1
40502	Passiflora coccinea	137	34	204	94	15
444201	Passiflora cochinchinensis	2		2		1
444202	Passiflora colinvauxii	2		2		1
360283	Passiflora complanata	8		8		1
360284	Passiflora condorita	1		1		1
247355	Passiflora contracta	4		6		1
247356	Passiflora conzattiana	2		4		1
40503	Passiflora cookii	9		15		7
444203	Passiflora cordistipula	2		2		1
40504	Passiflora coriacea	42		49		5
72961	Passiflora costaricana	3		2		2
247357	Passiflora costaricensis	46		48		1
247358	Passiflora costata	4		6		1
247359	Passiflora crassifolia	4		6		1
444204	Passiflora crenata	2		2		1
444205	Passiflora cristalina	2		2		1
247360	Passiflora cuatrecasasii	2		4		1
247361	Passiflora cumbalensis	99		101		1
247362	Passiflora cuneata	2		4		1
444206	Passiflora cupiformis	2		2		1
444207	Passiflora cupraea	1		2		2
247363	Passiflora cuspidifolia	5		7		1
