"Site","Plot_number","Treatment","Tree_number","Species","Height_year_1","Height_year_2","Height_year_3","BA_year_3","DBH_year_3","Mortality_year_1","Mortality_year_2","WD","WD_source"
"LLFS",4,"M1",44,"Inga edulis",NA,105,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"M1",45,"Inga edulis",NA,167,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"M1",46,"Inga edulis",NA,200,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"M1",47,"Inga edulis",NA,80,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"M1",48,"Inga edulis",NA,144,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",4,"M1",49,"Inga edulis",NA,16,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",2,"Inga edulis",NA,273,693,114.832968475,12.0917276061651,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",3,"Inga edulis",NA,229,520,121.1711263,12.4209447984144,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",4,"Inga edulis",NA,200,545,65.4079038,9.12578378312753,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",5,"Inga edulis",NA,190,470,44.7990734,7.55247984574425,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",6,"Inga edulis",NA,210,450,64.520404625,9.06365989051131,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",7,"Inga edulis",NA,85,325,11.3411399,3.79999839513832,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",8,"Inga edulis",NA,243,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",9,"Inga edulis",NA,245,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",10,"Inga edulis",NA,23,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",11,"Inga edulis",NA,242,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",12,"Inga edulis",NA,186,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",13,"Inga edulis",NA,196,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",14,"Inga edulis",NA,180,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",15,"Inga edulis",NA,246,585,110.057751675,11.8376467947499,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",16,"Inga edulis",NA,187,520,44.50062235,7.52728052761058,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",17,"Inga edulis",NA,234,535,39.214897175,7.06611334652461,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",18,"Inga edulis",NA,307,630,213.14117355,16.473608310723,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",19,"Inga edulis",NA,229,600,77.997825725,9.9654360725676,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",20,"Inga edulis",NA,205,595,86.66076015,10.5042804037111,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",21,"Inga edulis",NA,16,505,54.6322501,8.34026026243675,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",22,"Inga edulis",NA,242,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",23,"Inga edulis",NA,298,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",24,"Inga edulis",NA,338,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",25,"Inga edulis",NA,287,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",26,"Inga edulis",NA,200,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",27,"Inga edulis",NA,234,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",28,"Inga edulis",NA,19,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",29,"Inga edulis",NA,244,518,91.4831008,10.7925854925293,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",30,"Inga edulis",NA,312,585,168.255706425,14.6365917838703,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",31,"Inga edulis",NA,222,528,62.651158575,8.93140149255219,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",32,"Inga edulis",NA,235,535,36.3167804,6.79999712814225,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",33,"Inga edulis",NA,238,595,69.85325365,9.43079661935278,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",34,"Inga edulis",NA,21,590,71.942411,9.5707848491537,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",35,"Inga edulis",NA,21,520,51.72627935,8.11541399870874,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",36,"Inga edulis",NA,204,445,62.274167775,8.90448948714086,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",37,"Inga edulis",NA,202,565,71.541858275,9.54410409936776,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",38,"Inga edulis",NA,18,468,31.71435105,6.35452326240711,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",39,"Inga edulis",NA,294,630,147.340571,13.6967091500498,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",40,"Inga edulis",NA,193,650,49.08734375,7.90569081159316,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",41,"Inga edulis",NA,137,645,75.657341175,9.81478062075408,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",42,"Inga edulis",NA,126,322,37.581270375,6.91736652078188,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",43,"Inga edulis",NA,167,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",44,"Inga edulis",NA,136,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",45,"Inga edulis",NA,200,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",46,"Inga edulis",NA,166,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",47,"Inga edulis",NA,185,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",48,"Inga edulis",NA,237,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",5,"M1",49,"Inga edulis",NA,227,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",2,"Inga edulis",NA,69,255,9.1420269,3.41174298095748,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",3,"Inga edulis",NA,70,116,7.956076675,3.18276474838387,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",4,"Inga edulis",NA,79,265,13.972221525,4.21781756047246,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",5,"Inga edulis",NA,132,230,13.516690975,4.14849195049658,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",6,"Inga edulis",NA,81,165,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",7,"Inga edulis",NA,80,130,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",8,"Inga edulis",NA,69,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",9,"Inga edulis",NA,86,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",10,"Inga edulis",NA,94,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",11,"Inga edulis",NA,68,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",12,"Inga edulis",NA,63,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",13,"Inga edulis",NA,77,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",14,"Inga edulis",NA,68,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",15,"Inga edulis",NA,77,245,9.966694275,3.5623011216369,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",16,"Inga edulis",NA,76,240,14.474875925,4.29301577365434,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",17,"Inga edulis",NA,117,275,15.605848325,4.45757593502668,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",18,"Inga edulis",NA,65,250,6.636608875,2.90688714307768,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",19,"Inga edulis",NA,79,162,0.7853975,0.999999577667978,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",20,"Inga edulis",NA,46,174,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",21,"Inga edulis",NA,107,265,13.312487625,4.1170360312909,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",22,"Inga edulis",NA,66,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",23,"Inga edulis",NA,82,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",24,"Inga edulis",NA,112,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",25,"Inga edulis",NA,128,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",26,"Inga edulis",NA,111,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",27,"Inga edulis",NA,84,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",28,"Inga edulis",NA,117,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",29,"Inga edulis",NA,59,288,14.96967635,4.36577414678161,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",30,"Inga edulis",NA,73,310,19.894118675,5.03288968731327,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",31,"Inga edulis",NA,139,325,26.224422525,5.7784056448707,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",32,"Inga edulis",NA,88,280,17.820669275,4.76340013378856,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",33,"Inga edulis",NA,94,320,15.118901875,4.38748034072184,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",34,"Inga edulis",NA,54,212,3.0787582,1.97989815114759,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",35,"Inga edulis",NA,96,220,11.223330275,3.78021003778274,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",36,"Inga edulis",NA,74,300,32.34266905,6.41716177267973,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",37,"Inga edulis",NA,76,300,8.710058275,3.33016375463396,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",38,"Inga edulis",NA,93,350,27.37895685,5.90423327410238,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",39,"Inga edulis",NA,67,265,11.23118425,3.78153248317487,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",40,"Inga edulis",NA,94,310,18.040580575,4.79270076241685,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",41,"Inga edulis",NA,75,245,11.129082575,3.76430445515676,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",42,"Inga edulis",NA,79,254,13.21038595,4.10121759880572,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",43,"Inga edulis",NA,80,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",44,"Inga edulis",NA,117,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",45,"Inga edulis",NA,133,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",46,"Inga edulis",NA,90,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",47,"Inga edulis",NA,69,NA,NA,NA,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",48,"Inga edulis",NA,112,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",6,"M1",49,"Inga edulis",NA,50,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"LLFS",1,"M2",2,"Calophyllum brasiliense",NA,79,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",3,"Calophyllum brasiliense",NA,50,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",4,"Calophyllum brasiliense",NA,110,145,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",5,"Calophyllum brasiliense",NA,43,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",6,"Calophyllum brasiliense",NA,65,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",7,"Calophyllum brasiliense",NA,57,40,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",8,"Calophyllum brasiliense",NA,28,47,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",9,"Calophyllum brasiliense",NA,121,121,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",10,"Calophyllum brasiliense",NA,50,60,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",11,"Calophyllum brasiliense",NA,61,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",12,"Calophyllum brasiliense",NA,49,121,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",13,"Calophyllum brasiliense",NA,23,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",14,"Calophyllum brasiliense",NA,30,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",15,"Calophyllum brasiliense",NA,28,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",16,"Calophyllum brasiliense",NA,69,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",17,"Calophyllum brasiliense",NA,125,176,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",18,"Calophyllum brasiliense",NA,27,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",19,"Calophyllum brasiliense",NA,48,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",20,"Calophyllum brasiliense",NA,62,84,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",21,"Calophyllum brasiliense",NA,28,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",22,"Calophyllum brasiliense",NA,39,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",23,"Calophyllum brasiliense",NA,140,221,1.327321775,1.29999945096837,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",24,"Calophyllum brasiliense",NA,78,120,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",25,"Calophyllum brasiliense",NA,20,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",26,"Calophyllum brasiliense",NA,75,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",27,"Calophyllum brasiliense",NA,68,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",28,"Calophyllum brasiliense",NA,23,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",29,"Calophyllum brasiliense",NA,86,186,0.950330975,1.09999953543478,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",30,"Calophyllum brasiliense",NA,24,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",31,"Calophyllum brasiliense",NA,110,204,1.327321775,1.29999945096837,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",32,"Calophyllum brasiliense",NA,110,150,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",33,"Calophyllum brasiliense",NA,38,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",34,"Calophyllum brasiliense",NA,NA,54,NA,NA,NA,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",35,"Calophyllum brasiliense",NA,29,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",36,"Calophyllum brasiliense",NA,40,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",37,"Calophyllum brasiliense",NA,29,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",38,"Calophyllum brasiliense",NA,36,60,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",39,"Calophyllum brasiliense",NA,50,68,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",40,"Calophyllum brasiliense",NA,60,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",41,"Calophyllum brasiliense",NA,51,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",42,"Calophyllum brasiliense",NA,20,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",43,"Calophyllum brasiliense",NA,60,157,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",44,"Calophyllum brasiliense",NA,63,70,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",45,"Calophyllum brasiliense",NA,40,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",46,"Calophyllum brasiliense",NA,30,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",47,"Calophyllum brasiliense",NA,52,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",48,"Calophyllum brasiliense",NA,34,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",1,"M2",49,"Calophyllum brasiliense",NA,37,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",2,"Calophyllum brasiliense",NA,123,189,0.950330975,1.09999953543478,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",3,"Calophyllum brasiliense",NA,90,212,1.1309724,1.19999949320157,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",4,"Calophyllum brasiliense",NA,63,155,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",5,"Calophyllum brasiliense",NA,105,196,1.5393791,1.39999940873517,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",6,"Calophyllum brasiliense",NA,NA,NA,NA,NA,1,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",7,"Calophyllum brasiliense",NA,87,179,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",8,"Calophyllum brasiliense",NA,NA,NA,NA,NA,1,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",9,"Calophyllum brasiliense",NA,140,180,0.7853975,0.999999577667978,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",10,"Calophyllum brasiliense",NA,120,238,3.14159,1.99999915533596,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",11,"Calophyllum brasiliense",NA,90,162,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",12,"Calophyllum brasiliense",NA,134,207,2.0106176,1.59999932426877,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",13,"Calophyllum brasiliense",NA,NA,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",14,"Calophyllum brasiliense",NA,84,102,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",15,"Calophyllum brasiliense",NA,68,90,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",16,"Calophyllum brasiliense",NA,55,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",17,"Calophyllum brasiliense",NA,NA,NA,NA,NA,1,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",18,"Calophyllum brasiliense",NA,136,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",19,"Calophyllum brasiliense",NA,138,225,2.0106176,1.59999932426877,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",20,"Calophyllum brasiliense",NA,100,NA,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",21,"Calophyllum brasiliense",NA,77,160,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",22,"Calophyllum brasiliense",NA,45,NA,NA,NA,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",23,"Calophyllum brasiliense",NA,73,207,1.327321775,1.29999945096837,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",24,"Calophyllum brasiliense",NA,55,78,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",25,"Calophyllum brasiliense",NA,92,148,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",26,"Calophyllum brasiliense",NA,108,206,0.950330975,1.09999953543478,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",27,"Calophyllum brasiliense",NA,125,186,1.1309724,1.19999949320157,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",28,"Calophyllum brasiliense",NA,60,168,0.7853975,0.999999577667978,1,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",29,"Calophyllum brasiliense",NA,NA,NA,NA,NA,1,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",30,"Calophyllum brasiliense",NA,NA,NA,NA,NA,1,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",31,"Calophyllum brasiliense",NA,62,137,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",32,"Calophyllum brasiliense",NA,62,155,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",33,"Calophyllum brasiliense",NA,80,165,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",34,"Calophyllum brasiliense",NA,NA,NA,NA,NA,1,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",35,"Calophyllum brasiliense",NA,94,190,1.1309724,1.19999949320157,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",36,"Calophyllum brasiliense",NA,84,142,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",37,"Calophyllum brasiliense",NA,NA,NA,NA,NA,1,1,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"LLFS",2,"M2",38,"Calophyllum brasiliense",NA,60,159,NA,NA,NA,NA,0.571,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
